lemmas,positif_oneriler
['iyi'],['iyi']
['güzel'],['güzel']
['güzel'],['güzel']
"['herşey', 'güzel', 'bide', 'bugün', 'i̇stanbul', 'kart', 'dolu', 'telefon', 'özellik', 'numara']","['dolu telefon', 'telefon özellik', 'telefon', 'numara', 'kart dolu']"
"['tane', 'olumlu', 'yorum']","['olumlu yorum', 'tane olumlu', 'olumlu', 'yorum', 'tane']"
['nice'],['nice']
['güzel'],['güzel']
"['arkadaş', 'güzel', 'bedava', 'zula', 'para']","['arkadaş güzel', 'arkadaş', 'güzel bedava', 'bedava', 'güzel']"
"['güzel', 'kart', 'tavsiye']","['kart tavsiye', 'güzel kart', 'tavsiye', 'güzel', 'kart']"
['güzel'],['güzel']
['dur'],['dur']
['güzel'],['güzel']
"['salla', 'kazan', 'kazan', 'hediye', 'hesap', 'görün', 'hediye', 'harca', 'google', 'olay', 'oyun', 'sat']","['kazan hediye', 'google olay', 'harca google', 'oyun sat', 'hediye hesap']"
['mükemmel'],['mükemmel']
['süper'],['süper']
"['harika', 'uygulamaturkcell', 'baylan', 'hayat']","['harika uygulamaturkcell', 'baylan hayat', 'uygulamaturkcell baylan', 'hayat', 'harika']"
['iyi'],['iyi']
"['payne', 'yeni', 'tanı', 'rağmen', 'beğendi']","['rağmen beğendi', 'beğendi', 'tanı rağmen', 'yeni tanı', 'rağmen']"
"['tek', 'kelime', 'süper']","['kelime süper', 'süper', 'tek kelime', 'kelime', 'tek']"
"['güzel', 'şey', 'siz', 'tebrik', 'editör']","['tebrik editör', 'siz tebrik', 'tebrik', 'güzel', 'güzel şey']"
['güzel'],['güzel']
"['iyi', 'turkcell', 'iyi', 'aycell']","['iyi turkcell', 'turkcell iyi', 'iyi aycell', 'iyi', 'turkcell']"
['süper'],['süper']
"['mükemmel', 'sistem', 'dışarı', ""i̇nternet'ten"", 'heryer', 'kredi', 'kartıbanka', 'kart', 'yerine', 'geç', 'güzel']","['kartıbanka kart', 'kartıbanka', 'kredi kartıbanka', 'kart yerine', 'heryer kredi']"
['güzel'],['güzel']
['güzel'],['güzel']
['teşekkür'],['teşekkür']
"['teşekkür', 'türkel']","['teşekkür türkel', 'türkel', 'teşekkür']"
"['allah', 'bela', 'turre', 'tane', 'turkcell', 'hat', 'var', 'hepsi', 'kapatıricam', 'dediklerigibi', 'hediye', 'i̇nternet', 'dede', 'fatura', 'odeyebiliyirsun']","['fatura odeyebiliyirsun', 'kapatıricam dediklerigibi', 'hepsi kapatıricam', 'kapatıricam', 'dede fatura']"
['muhteşem'],['muhteşem']
['güzel'],['güzel']
"['salla', 'kazan', 'kazan']","['salla kazan', 'kazan', 'kazan kazan', 'salla']"
"['acilmiyor', 'bile', 'tavsiye']","['bile tavsiye', 'acilmiyor bile', 'acilmiyor', 'tavsiye', 'bile']"
"['biz', 'iyi', 'geçir']","['biz iyi', 'iyi geçir', 'biz', 'iyi', 'geçir']"
['fayda'],['fayda']
['süper'],['süper']
['süper'],['süper']
['süper'],['süper']
['güzel'],['güzel']
['iyi'],['iyi']
['muhteşem'],['muhteşem']
['süper'],['süper']
"['iyi', 'program', 'beğendi']","['program beğendi', 'iyi program', 'beğendi', 'iyi', 'program']"
['iyi'],['iyi']
"['güzel', 'güzel']","['güzel güzel', 'güzel']"
"['gayet', 'güzel', 'tavsiye']","['güzel tavsiye', 'tavsiye', 'gayet güzel', 'güzel', 'gayet']"
['güzel'],['güzel']
['mükemmel'],['mükemmel']
['süper'],['süper']
['süper'],['süper']
"['yorum', 'herşey', 'anla']","['yorum herşey', 'yorum', 'herşey anla', 'herşey', 'anla']"
"['güzel', 'orijinal', 'harika', 'mükemmel']","['orijinal harika', 'harika mükemmel', 'güzel orijinal', 'harika', 'mükemmel']"
"['arkadaş', 'süper']","['arkadaş süper', 'arkadaş', 'süper']"
"['türksellimisin', 'teşekkür']","['türksellimisin teşekkür', 'teşekkür', 'türksellimisin']"
['harika'],['harika']
"['tahta', 'süper']","['tahta süper', 'süper', 'tahta']"
"['kesinlikle', 'bulasmayin', 'sahtekar', 'diz', 'boy']","['bulasmayin sahtekar', 'sahtekar diz', 'kesinlikle bulasmayin', 'diz boy', 'sahtekar']"
['süper'],['süper']
"['salla', 'kazan', 'köy', 'çip']","['köy çip', 'köy', 'kazan köy', 'kazan', 'salla']"
['güzel'],['güzel']
['güzel'],['güzel']
['süper'],['süper']
"['salla', 'kazan', 'dik', 'sanal', 'kart', 'oluş', 'yuki', 'yetkili', 'kişi', 'yardimci', 'bilim']","['sanal kart', 'kart oluş', 'oluş yuki', 'dik sanal', 'yuki yetkili']"
['tavsiye'],['tavsiye']
['güzel'],['güzel']
['great'],['great']
['iyi'],['iyi']
['güzel'],['güzel']
"['teşekkür', 'turkcell']","['teşekkür turkcell', 'turkcell', 'teşekkür']"
['mükemmel'],['mükemmel']
"['lütfen', 'yardım', 'öde', 'limit', 'art', 'lütfen', 'yardım', 'din', 'cevap', 'verim', 'turkcell', 'güzel', 'öde', 'limit', 'art', 'yazın', 'lütfen']","['verim turkcell', 'art lütfen', 'turkcell', 'yazın lütfen', 'lütfen yardım']"
"['yorum', 'tane', 'olumlu', 'açıkla']","['olumlu açıkla', 'yorum tane', 'yorum', 'tane olumlu', 'olumlu']"
['süper'],['süper']
"['artık', 'zahmet', 'android', 'destek', 'biz', 'kullan']","['android destek', 'zahmet android', 'android', 'biz kullan', 'kullan']"
"['unlost', 'anne', 'görü', 'ilkim']","['unlost anne', 'anne görü', 'anne', 'görü ilkim', 'unlost']"
['süper'],['süper']
"['komisyon', 'iste', 'biz', 'kullan', 'maalesef', 'anla', 'siz', 'kadar', 'açgözlü', 'artık', 'devir', 'bin', 'öde', 'yöntem', 'var', 'sen', 'ağır', 'aksak', 'komisyon', 'anla', 'hala', 'yeni', 'dünya']","['açgözlü artık', 'kadar açgözlü', 'yeni dünya', 'komisyon iste', 'komisyon anla']"
['güzel'],['güzel']
['süper'],['süper']
['güzel'],['güzel']
['güzel'],['güzel']
"['öde', 'komisyon', 'kes', 'güzel']","['öde komisyon', 'kes güzel', 'öde', 'güzel', 'komisyon kes']"
['harika'],['harika']
['güzel'],['güzel']
['iyi'],['iyi']
"['iyi', 'gör']","['iyi gör', 'iyi', 'gör']"
['güzel'],['güzel']
['süper'],['süper']
"['aycell', 'hediye', 'seçim', 'seciminide', 'ekle', 'iyi']","['hediye seçim', 'hediye', 'aycell hediye', 'seçim seciminide', 'seçim']"
['süper'],['süper']
"['lira', 'yut']","['lira yut', 'yut', 'lira']"
"['val', 'becer', 'bak', 'güven', 'birçok', 'işlem', 'oda', 'güvenlik', 'avantaj', 'var', 'iyi', 'öde', 'kart']","['oda güvenlik', 'güven birçok', 'bak güven', 'güvenlik avantaj', 'güven']"
['güzellll'],['güzellll']
['süper'],['süper']
"['beze', 'beğen', 'hediye']","['beğen hediye', 'hediye', 'beze beğen', 'beğen', 'beze']"
"['merhaba', 'herşey', 'tesekkur']","['herşey tesekkur', 'tesekkur', 'merhaba herşey', 'merhaba', 'herşey']"
['muhteşem'],['muhteşem']
"['iyi', 'program']","['iyi program', 'program', 'iyi']"
['güzel'],['güzel']
['güzel'],['güzel']
['süper'],['süper']
"['lütfen', 'mobil', 'öde', 'sorun', 'çöz', 'dış', 'güzel']","['lütfen mobil', 'çöz dış', 'lütfen', 'dış güzel', 'güzel']"
['süper'],['süper']
['iyi'],['iyi']
"['iyi', 'limit']","['iyi limit', 'limit', 'iyi']"
['iyi'],['iyi']
"['iyi', 'elektrik', 'enerji', 'yok']","['enerji yok', 'elektrik enerji', 'elektrik', 'iyi elektrik', 'enerji']"
['iyi'],['iyi']
"['güzel', 'salla', 'kazan', 'aycell', 'kazan', 'hediye', 'lakin', 'direk', 'aycell', 'lütfen', 'konu', 'yardımcı']","['güzel salla', 'aycell lütfen', 'lakin direk', 'hediye', 'lütfen konu']"
"['güzel', 'i̇nternet', 'paha', 'hız', 'sev', 'sız', 'love', 'yok']","['sev sız', 'güzel nternet', 'hız sev', 'sev', 'güzel']"
"['iyi', 'turkcell']","['iyi turkcell', 'turkcell', 'iyi']"
['çokguzelvefaydali'],['çokguzelvefaydali']
['güzel'],['güzel']
"['unlost', 'unlost', 'unlost']","['unlost unlost', 'unlost']"
['mükemmel'],['mükemmel']
"['aşk', 'bile']","['aşk bile', 'aşk', 'bile']"
"['cook', 'iyi']","['cook iyi', 'cook', 'iyi']"
"['unlost', 'dan']","['unlost dan', 'unlost', 'dan']"
"['beğendi', 'hediye', 'güzel']","['hediye güzel', 'beğendi hediye', 'hediye', 'güzel', 'beğendi']"
"['süper', 'miss', 'miss']","['miss miss', 'miss', 'süper miss', 'süper']"
"['unlost', 'bab']","['unlost bab', 'unlost', 'bab']"
"['güzel', 'memnun', 'kullan']","['memnun kullan', 'güzel memnun', 'memnun', 'güzel', 'kullan']"
['güzel'],['güzel']
"['ininal', 'kart', 'ekle', 'iyi', 'yine', 'başarı']","['yine başarı', 'kart ekle', 'ininal kart', 'başarı', 'ekle iyi']"
['süper'],['süper']
['süper'],['süper']
"['güzel', 'uyglme']","['güzel uyglme', 'güzel', 'uyglme']"
"['unlostan', 'sevgi']","['unlostan sevgi', 'sevgi', 'unlostan']"
"['unlosttan', 'mutlu']","['unlosttan mutlu', 'mutlu', 'unlosttan']"
['güzel'],['güzel']
"['giriş', 'zahmet', 'artık', 'düzel']","['giriş zahmet', 'giriş', 'artık düzel', 'düzel', 'artık']"
"['güzel', 'son', 'güncelle']","['son güncelle', 'güzel son', 'güncelle', 'güzel', 'son']"
"['sspe', 'öde', 'iyi', 'hesap', 'mhp', 'ayhan', 'ark', 'gönderi']","['sspe öde', 'öde iyi', 'öde', 'iyi hesap', 'ark gönderi']"
"['unlosttan', 'iyi', 'sanal', 'kart', 'fon', 'asıl', 'başlangıç', 'video', 'falan', 'arayüz', 'falan', 'süper']","['iyi sanal', 'video falan', 'başlangıç video', 'video', 'sanal kart']"
['güzel'],['güzel']
['unlost'],['unlost']
['güzel'],['güzel']
"['unlost', 'dan']","['unlost dan', 'unlost', 'dan']"
"['unlostv', 'çıkar']","['unlostv çıkar', 'çıkar', 'unlostv']"
"['unlost', 'tan', 'inşallah', 'çıkar']","['inşallah çıkar', 'tan inşallah', 'inşallah', 'çıkar', 'unlost tan']"
"['unlosttan', 'güzel']","['unlosttan güzel', 'güzel', 'unlosttan']"
['unlosttv'],['unlosttv']
"['unlosttv', 'çıkar', 'inşallah']","['çıkar inşallah', 'inşallah', 'unlosttv çıkar', 'çıkar', 'unlosttv']"
"['unlosttan', 'selam']","['unlosttan selam', 'selam', 'unlosttan']"
['unlosttan'],['unlosttan']
"['unlost', 'tan', 'hdhdhsg']","['unlost tan', 'tan hdhdhsg', 'unlost', 'hdhdhsg', 'tan']"
"['unlosttan', 'çıkar', 'siz', 'çıkmaz', 'zaid', 'amin']","['çıkar siz', 'çıkmaz', 'unlosttan çıkar', 'çıkar', 'siz çıkmaz']"
"['unlosttan', 'çek', 'baş', 'çık']","['baş çık', 'çık', 'unlosttan çek', 'çek baş', 'çek']"
['unlostv'],['unlostv']
['unlosttan'],['unlosttan']
"['unlost', 'adem', 'çek', 'pas', 'unlost', 'kolunucikar']","['unlost kolunucikar', 'unlost adem', 'pas unlost', 'kolunucikar', 'adem çek']"
['unlostv'],['unlostv']
"['unlosta', 'iyi', 'yayın', 'sevgi', 'saygı']","['yayın sevgi', 'sevgi saygı', 'iyi yayın', 'saygı', 'unlosta iyi']"
['unlosttan'],['unlosttan']
"['unlost', 'tan']","['unlost tan', 'unlost', 'tan']"
"['unlost', 'reis']","['unlost reis', 'unlost', 'reis']"
"['unlost', 'dan']","['unlost dan', 'unlost', 'dan']"
['unlostdan'],['unlostdan']
"['unlosttan', 'selam']","['unlosttan selam', 'selam', 'unlosttan']"
['unlost'],['unlost']
"['unlost', 'selam']","['unlost selam', 'selam', 'unlost']"
"['unlostv', 'incele', 'i̇çi̇n', 'olur', 'çık', 'teşekkür', 'trt', 'eki̇bi̇ne', 'selam']","['çık teşekkür', 'selam', 'teşekkür trt', 'teşekkür', 'ne selam']"
"['unlost', 'dan', 'inşallah', 'kana', 'oyun', 'para', 'kazan', 'kullan', 'iste']","['inşallah', 'inşallah kana', 'para kazan', 'kazan', 'unlost dan']"
['unlost'],['unlost']
"['unlostan', 'gldk']","['unlostan gldk', 'gldk', 'unlostan']"
"['unlosttan', 'selam', 'herkes']","['selam herkes', 'selam', 'unlosttan selam', 'herkes', 'unlosttan']"
"['unlost', 'dan', 'adam', 'sen']","['adam sen', 'dan adam', 'adam', 'unlost dan', 'sen']"
"['unlostan', 'adam', 'bil']","['unlostan adam', 'adam', 'adam bil', 'bil', 'unlostan']"
"['unlosttan', 'yayın', 'selam', 'vur', 'headshot', 'iyi', 'yayın', 'abi']","['headshot iyi', 'yayın selam', 'selam vur', 'vur headshot', 'iyi yayın']"
['unlost'],['unlost']
"['unlost', 'tan', 'selamlarrr']","['tan selamlarrr', 'selamlarrr', 'unlost tan', 'unlost', 'tan']"
"['unlostv', 'yer']","['unlostv yer', 'yer', 'unlostv']"
"['unlost', 'the', 'unbeaten']","['unbeaten', 'the unbeaten', 'unlost the', 'unlost', 'the']"
['unlosttan'],['unlosttan']
['unlosttan'],['unlosttan']
"['unlost', 'tan']","['unlost tan', 'unlost', 'tan']"
"['unlost', 'tan', 'inşallah', 'kazan']","['inşallah kazan', 'tan inşallah', 'inşallah', 'unlost tan', 'kazan']"
"['unlost', 'dan', 'güzel', 'tavsiye']","['güzel tavsiye', 'tavsiye', 'unlost dan', 'güzel', 'unlost']"
"['unlosttan', 'sağ', 'üstten', 'beğen']","['unlosttan sağ', 'sağ üstten', 'üstten beğen', 'beğen', 'üstten']"
"['cantu', 'selamlaruygulama', 'güzel', 'beğendi']","['selamlaruygulama güzel', 'cantu selamlaruygulama', 'selamlaruygulama', 'güzel beğendi', 'güzel']"
"['unlost', 'tan', 'sponsor', 'tam', 'destek']","['sponsor tam', 'sponsor', 'tan sponsor', 'tam destek', 'destek']"
['unlost'],['unlost']
['unlosttan'],['unlosttan']
['unlostan'],['unlostan']
['unlosttan'],['unlosttan']
"['unlostdan', 'selam']","['unlostdan selam', 'selam', 'unlostdan']"
['unlosttan'],['unlosttan']
"['unlost', 'tan', 'önce', 'tarz', 'kart', 'var', 'gerçekten', 'kullanisli']","['tarz kart', 'gerçekten kullanisli', 'kullanisli', 'tan önce', 'var gerçekten']"
['unlosttan'],['unlosttan']
['unlosttan'],['unlosttan']
"['unlost', 'can', 'geri̇si̇', 'aycell']","['si aycell', 'unlost', 'aycell', 'si', 'geri si']"
"['unlost', 'aycell', 'trt']","['unlost aycell', 'aycell trt', 'aycell', 'unlost', 'trt']"
['unlost'],['unlost']
"['unlosttan', 'gör', 'güzel', 'benze', 'banka', 'değil', 'kanka']","['benze banka', 'banka değil', 'değil kanka', 'banka', 'unlosttan gör']"
"['turkcell', 'kullan', 'unlosttan', 'sela', 'aleyküm']","['turkcell kullan', 'turkcell', 'sela aleyküm', 'unlosttan sela', 'kullan unlosttan']"
"['unlosttan', 'cansın']","['unlosttan cansın', 'cansın', 'unlosttan']"
"['unlosttan', 'geldiktkt', 'yargı', 'dağıt']","['yargı dağıt', 'geldiktkt yargı', 'yargı', 'unlosttan geldiktkt', 'dağıt']"
['unlosttan'],['unlosttan']
"['unlosttan', 'yarış', 'arkadaş', 'başarı', 'dile']","['yarış arkadaş', 'unlosttan yarış', 'arkadaş başarı', 'yarış', 'başarı dile']"
"['unlost', 'ilk', 'kurt', 'alaçam']","['unlost ilk', 'ilk kurt', 'kurt alaçam', 'ilk', 'kurt']"
"['banka', 'değil', 'kanka', 'unlostan']","['banka değil', 'banka', 'değil kanka', 'kanka unlostan', 'değil']"
"['unlostun', 'yayın', 'turkcell', 'kart', 'yıllık', 'turkcell', 'abone', 'memnun', 'kal', 'ininali', 'bırak', 'kart', 'geç']","['turkcell kart', 'kart yıllık', 'bırak kart', 'kart geç', 'yıllık turkcell']"
"['unlostan', 'sela', 'aleyküm']","['sela aleyküm', 'unlostan sela', 'aleyküm', 'unlostan', 'sela']"
"['unlost', 'sen', 'oku', 'isim', 'ara', 'kanser', 'uşagum', 'gibi', 'sen', 'counter', 'oyna', 'isteyurum']","['gibi sen', 'kanser uşagum', 'oyna isteyurum', 'counter oyna', 'ara kanser']"
"['cidden', 'güzel', 'unlostan']","['güzel unlostan', 'cidden güzel', 'güzel', 'cidden', 'unlostan']"
"['unlosttan', 'kankeeyy']","['unlosttan kankeeyy', 'unlosttan', 'kankeeyy']"
"['unlosttan', 'selam', 'gayet', 'güzel']","['selam gayet', 'unlosttan selam', 'selam', 'güzel', 'gayet güzel']"
"['unlostan', 'van', 'gerek', 'kal']","['van gerek', 'gerek kal', 'gerek', 'unlostan van', 'unlostan']"
"['unlostan', 'şans']","['unlostan şans', 'şans', 'unlostan']"
"['unlost', 'tan']","['unlost tan', 'unlost', 'tan']"
"['unlost', 'dan']","['unlost dan', 'unlost', 'dan']"
['unlosttan'],['unlosttan']
"['unlost', 'adam', 'kart', 'vercekmissin', 'unlost']","['adam kart', 'unlost adam', 'vercekmissin unlost', 'vercekmissin', 'adam']"
"['unlosttan', 'biz', 'biz', 'birey', 'duster']","['biz birey', 'biz biz', 'biz', 'unlosttan biz', 'duster']"
"['unlostdan', 'selam', 'unlost', 'duy', 'güzel']","['selam unlost', 'unlostdan selam', 'selam', 'duy güzel', 'güzel']"
['unlosttan'],['unlosttan']
"['unlosttan', 'cekilise', 'gir', 'cep', 'para', 'kelle']","['unlosttan cekilise', 'cekilise gir', 'gir cep', 'cekilise', 'cep para']"
['unlosttan'],['unlosttan']
['unlostv'],['unlostv']
"['unlosttan', 'biz', 'böyle', 'sponsor', 'gelin', 'reis', 'adi']","['sponsor gelin', 'böyle sponsor', 'sponsor', 'biz', 'biz böyle']"
['unlosttt'],['unlosttt']
"['uzun', 'saç', 'kısa', 'boyluunlost', 'tan']","['uzun saç', 'saç kısa', 'saç', 'kısa boyluunlost', 'uzun']"
"['unlostdan', 'selam', 'banka', 'değil', 'kanka']","['selam banka', 'banka değil', 'banka', 'unlostdan selam', 'değil kanka']"
"['unlosttan', 'reisssss']","['unlosttan reisssss', 'reisssss', 'unlosttan']"
"['unlostt', 'bab', 'güzel']","['bab güzel', 'güzel', 'unlostt bab', 'bab', 'unlostt']"
['unlosttan'],['unlosttan']
"['unlost', 'resen', 'basar']","['unlost resen', 'resen basar', 'unlost', 'resen', 'basar']"
['unlosttan'],['unlosttan']
"['unlost', 'trt', 'sektör', 'yıl', 'unaaaaa', 'rasmus', 'sektör', 'cup']","['yıl unaaaaa', 'sektör cup', 'unaaaaa rasmus', 'sektör yıl', 'yıl']"
"['unlost', 'abi', 'kart']","['abi kart', 'unlost abi', 'unlost', 'kart', 'abi']"
['unlosttan'],['unlosttan']
"['unlost', 'tan']","['unlost tan', 'unlost', 'tan']"
['unlosttan'],['unlosttan']
"['unlost', 'tan']","['unlost tan', 'unlost', 'tan']"
"['unlosttan', 'sen']","['unlosttan sen', 'unlosttan', 'sen']"
"['unlostan', 'sen', 'unlost']","['sen unlost', 'unlostan sen', 'unlost', 'unlostan', 'sen']"
"['unlosttan', 'güzel', 'maç', 'abi', 'sev', 'trt', 'selam']","['unlosttan güzel', 'selam', 'trt selam', 'abi sev', 'güzel']"
['unlosttan'],['unlosttan']
"['unlostv', 'unlostv', 'yine', 'takip', 'unut']","['unlostv yine', 'takip unut', 'unlostv unlostv', 'unut', 'yine']"
"['unlost', 'zaman', 'cantu', 'reis', 'tam', 'destek']","['cantu reis', 'reis tam', 'tam destek', 'zaman cantu', 'reis']"
['unlosttan'],['unlosttan']
"['unlost', 'dan']","['unlost dan', 'unlost', 'dan']"
"['unlosttan', 'aycell']","['unlosttan aycell', 'aycell', 'unlosttan']"
"['unlosttan', 'güzel', 'detay', 'unlost', 'unlost']","['unlost unlost', 'unlosttan güzel', 'unlost', 'detay unlost', 'güzel detay']"
"['unlost', 'tktrammus', 'maç', 'selam', 'nazdrovya']","['tktrammus maç', 'selam nazdrovya', 'nazdrovya', 'tktrammus', 'unlost tktrammus']"
"['unlost', 'amca', 'adam', 'devir', 'hala', 'takip', 'dağıt', 'devam', 'helal']","['dağıt devam', 'devam helal', 'dağıt', 'unlost amca', 'amca adam']"
"['unlosttan', 'geldimmmm']","['unlosttan geldimmmm', 'geldimmmm', 'unlosttan']"
"['unlost', 'dan']","['unlost dan', 'unlost', 'dan']"
"['unlost', 'tan', 'eeeee']","['unlost tan', 'tan eeeee', 'eeeee', 'unlost', 'tan']"
"['unlost', 'dan']","['unlost dan', 'unlost', 'dan']"
"['unlosttan', 'cantu', 'abi', 'sev']","['cantu abi', 'unlosttan cantu', 'cantu', 'sev', 'abi sev']"
['unlost'],['unlost']
"['unlosttv', 'geldikinsallah', 'civar', 'tam', 'kart', 'vakit']","['unlosttv geldikinsallah', 'vakit', 'kart vakit', 'tam kart', 'geldikinsallah civar']"
"['unlosttan', 'civar']","['unlosttan civar', 'unlosttan', 'civar']"
"['unlosta', 'selam']","['unlosta selam', 'selam', 'unlosta']"
['unlosttan'],['unlosttan']
"['unlost', 'reyizzz']","['unlost reyizzz', 'reyizzz', 'unlost']"
['unlost'],['unlost']
"['unlosttan', 'inş', 'çıkar']","['unlosttan inş', 'inş çıkar', 'çıkar', 'inş', 'unlosttan']"
"['unlosttan', 'sev', 'adam', 'inşallah', 'haket', 'kazan']","['adam inşallah', 'inşallah haket', 'inşallah', 'sev adam', 'unlosttan sev']"
"['unlost', 'tan', 'kıyak', 'artık']","['kıyak artık', 'tan kıyak', 'artık', 'unlost tan', 'unlost']"
"['unlosttan', 'sen']","['unlosttan sen', 'unlosttan', 'sen']"
['unlostan'],['unlostan']
"['unlosttv', 'selam']","['unlosttv selam', 'unlosttv', 'selam']"
"['unlost', 'abi']","['unlost abi', 'unlost', 'abi']"
"['unlosttan', 'sela', 'aleyküm']","['sela aleyküm', 'unlosttan sela', 'aleyküm', 'unlosttan', 'sela']"
"['unlost', 'rekiz', 'sektör']","['rekiz sektör', 'sektör', 'unlost rekiz', 'unlost', 'rekiz']"
['unlostan'],['unlostan']
"['unlost', 'reis', 'selam', 'sen']","['unlost reis', 'reis selam', 'selam sen', 'selam', 'reis']"
"['zaten', 'kullan', 'genelde', 'yaşam', 'unlosttan']","['yaşam unlosttan', 'genelde yaşam', 'kullan genelde', 'yaşam', 'genelde']"
['unlost'],['unlost']
"['unlost', 'tan']","['unlost tan', 'unlost', 'tan']"
"['unlosttan', 'selam', 'çık', 'bile', 'ihtiyaç', 'kardeş', 'kazan']","['ihtiyaç kardeş', 'unlosttan selam', 'selam çık', 'selam', 'kardeş kazan']"
"['unlostdan', 'yeni', 'sponsor', 'aycell']","['yeni sponsor', 'sponsor', 'sponsor aycell', 'unlostdan yeni', 'yeni']"
"['unlost', 'tan']","['unlost tan', 'unlost', 'tan']"
"['unlost', 'tan', 'siparişvericem', 'hadi', 'allah', 'emanet']","['allah emanet', 'hadi allah', 'allah', 'tan siparişvericem', 'siparişvericem hadi']"
"['unlost', 'mükemmel', 'yayın', 'dost', 'parçala', 'türlü', 'cikicak', 'emin', 'başka', 'akıl', 'yazar']","['akıl yazar', 'yazar', 'yayın dost', 'mükemmel yayın', 'unlost mükemmel']"
"['unlost', 'the', 'unbeaten']","['unbeaten', 'the unbeaten', 'unlost the', 'unlost', 'the']"
['muhteşem'],['muhteşem']
['unlosttan'],['unlosttan']
"['unlosttan', 'şans']","['unlosttan şans', 'şans', 'unlosttan']"
"['unlost', 'tan']","['unlost tan', 'unlost', 'tan']"
"['unlost', 'dan']","['unlost dan', 'unlost', 'dan']"
['unlostv'],['unlostv']
