lemmas,sentiment,Puan,review_length,normalized_pred_label,Tarih
"['tek', 'kelime', 'süper']",positive,5,26,positive,2018-12-14 18:12:50
"['güzel', 'şey', 'siz', 'tebrik', 'editör']",positive,5,43,positive,2018-12-14 15:30:33
"['kazan', 'yükle', 'gerek', 'kullan', 'sakın', 'sakın']",negative,1,55,neutral,2018-12-14 12:56:28
['güzel'],positive,5,9,positive,2018-12-14 10:24:37
"['iyi', 'turkcell', 'iyi', 'aycell']",positive,5,36,positive,2018-12-13 23:32:13
"['sanal', 'kart', 'oluş', 'kaznaiyorr']",positive,5,39,negative,2018-12-13 21:49:45
"['lira', 'hediye', 'sini', 'geri', 'alın', 'kart', 'ücret', 'var', 'hediye', 'kal']",negative,1,83,negative,2018-12-13 19:56:33
['hile'],negative,1,8,neutral,2018-12-13 19:38:25
"['arkadaş', 'kanal', 'abone']",positive,4,29,negative,2018-12-13 09:08:01
['süper'],positive,5,9,positive,2018-12-12 23:12:00
"['mükemmel', 'sistem', 'dışarı', ""i̇nternet'ten"", 'heryer', 'kredi', 'kartıbanka', 'kart', 'yerine', 'geç', 'güzel']",positive,5,116,positive,2018-12-11 20:17:43
"['henüz', 'kullanmadımdeneyim', 'puan']",positive,5,39,neutral,2018-12-11 19:46:59
['güzel'],positive,5,9,positive,2018-12-11 18:05:58
['güzel'],positive,5,9,positive,2018-12-11 13:29:33
['teşekkür'],positive,5,12,positive,2018-12-11 12:23:18
"['önce', 'nere']",positive,5,16,negative,2018-12-11 06:28:13
"['teşekkür', 'türkel']",positive,5,22,positive,2018-12-10 19:39:16
"['allah', 'bela', 'turre', 'tane', 'turkcell', 'hat', 'var', 'hepsi', 'kapatıricam', 'dediklerigibi', 'hediye', 'i̇nternet', 'dede', 'fatura', 'odeyebiliyirsun']",negative,1,161,positive,2018-12-10 18:17:06
"['sadece', 'tuzak', 'kadar', 'biz', 'para', 'kopar', 'çalış']",negative,1,61,negative,2018-12-10 00:37:23
['muhteşem'],positive,5,12,positive,2018-12-09 21:02:33
"['amaç', 'değil']",neutral,3,17,negative,2018-12-09 20:08:18
['güzel'],positive,5,9,positive,2018-12-09 19:30:31
"['tek', 'kelime', 'berbat']",negative,1,27,negative,2018-12-09 11:26:06
['miyar'],positive,5,9,neutral,2018-12-09 10:55:55
"['pek', 'şey', 'yara', 'işlev', 'akıl', 'fikir', 'gelin']",negative,1,57,negative,2018-12-09 00:26:21
"['salla', 'kazan', 'kazan']",neutral,3,27,positive,2018-12-08 23:38:44
"['acilmiyor', 'bile', 'tavsiye']",negative,1,32,positive,2018-12-08 23:30:29
"['yorum', 'bilgi', 'amaç', 'yaz', 'salla', 'kazan', 'etkin', 'kazan', 'hediye', 'yatır', 'gerek', 'belir', 'sonra', 'kart', 'ücret', 'talep', 'siz', 'tipik', 'turkcell', 'şark', 'kurnaz']",negative,1,187,negative,2018-12-08 22:26:07
"['fazla', 'anlaş', 'yer']",positive,5,25,negative,2018-12-08 17:23:14
"['biz', 'iyi', 'geçir']",negative,1,23,positive,2018-12-08 11:56:26
['berbat'],negative,1,10,negative,2018-12-08 00:36:55
"['hesap', 'oluş', 'digrulama', 'kod', 'bile']",negative,1,45,negative,2018-12-07 20:57:53
"['turkcell', 'sen']",negative,1,19,neutral,2018-12-07 20:50:49
"['sor', 'sarikutu', 'puan', 'megabayt', 'cevir', 'kullan', 'yük', 'mesaj', 'yükle', 'sonra', 'ora', 'öde', 'kart', 'gerek', 'kısacası', 'berbat', 'puanlarimi', 'sor', 'evir', 'türkçesi', 'para', 'tuzak']",negative,1,203,negative,2018-12-07 20:16:22
['saçmalık'],negative,1,12,neutral,2018-12-07 20:00:30
['fayda'],negative,1,9,positive,2018-12-07 15:05:32
"['aycell', 'tarafından', 'fatura', 'ücret', 'yansı', 'turkcell', 'google', 'sorum']",negative,1,83,neutral,2018-12-07 14:49:59
"['kullan', 'kötü', 'sakın', 'vakit', 'boşa', 'harca']",negative,1,53,negative,2018-12-07 14:39:17
"['dolandırıcı', 'başka', 'değil', 'yerine', 'kullan', 'iyi', 'şey', 'var', 'çööööööp']",negative,1,86,negative,2018-12-07 12:16:27
"['dolandırıcı', 'başka', 'değil', 'aman', 'dikkat']",negative,1,51,negative,2018-12-07 12:03:33
"['boşa', 'masraf']",negative,1,18,negative,2018-12-07 11:10:36
"['aycell', 'para', 'hatti', 'yükle']",negative,1,36,neutral,2018-12-07 09:52:03
['süper'],positive,5,9,positive,2018-12-07 08:50:05
"['kadar', 'olumsuz', 'yorum', 'vaki', 'kullan', 'sil', 'zaten', 'böyle', 'kart', 'cikardigini', 'anla', 'güç', 'tanıtım', 'video', 'ayrı', 'saçma', 'kız', 'tek', 'ora', 'kredi', 'kart', 'kullan', 'tamam', 'siz', 'kredi', 'kart', 'iste', 'iste', 'banka']",negative,1,253,negative,2018-12-07 06:06:43
"['akıl', 'var']",negative,1,15,neutral,2018-12-07 00:08:46
['kötü'],negative,1,8,negative,2018-12-06 17:43:19
"['hayat', 'yalan', 'söz', 'yasal', 'dolandırıcı', 'vallahi', 'billahi', 'lanet', 'siz']",negative,1,87,negative,2018-12-06 09:05:28
['süper'],positive,5,9,positive,2018-12-05 23:18:59
['süper'],positive,5,9,positive,2018-12-05 22:55:49
"['kart', 'ekle', 'sonda', 'hata', 'sadece', 'aycell', 'cart', 'ekle', 'kart', 'ekle', 'gercek', 'lütfen']",positive,4,105,negative,2018-12-05 17:43:37
"['kart', 'isim', 'özel', 'düzenle', 'hesap', 'cebe', 'isim', 'havale', 'ayrıca', 'normal', 'pos', 'cihazlarındada', 'kullan']",neutral,3,125,neutral,2018-12-05 16:30:48
"['siz', 'beleş', 'hizmet', 'zannet', 'para', 'bile', 'sor', 'ülke', 'hizmet', 'kelime', 'hezimet', 'kelime', 'birbiri', 'karış']",negative,1,128,negative,2018-12-05 12:08:55
"['acilmiyor', 'kadar', 'basit']",negative,1,31,neutral,2018-12-05 04:05:46
"['amatör', 'başarı', 'bul', 'kaldır', 'say', 'turkcell', 'yetkili', 'başarı', 'gölge']",negative,1,86,negative,2018-12-05 01:48:56
['güzel'],positive,5,9,positive,2018-12-04 15:00:08
['iyi'],positive,5,7,positive,2018-12-04 14:55:04
['muhteşem'],positive,5,12,positive,2018-12-03 23:11:45
"['böyle', 'sahtekar', 'yok', 'kafa', 'göre', 'hesabi', 'dan', 'çek', 'aycell', 'boş', 'kan', 'yok', 'mağdur']",negative,1,109,negative,2018-12-03 22:34:07
"['öde', 'yapdiyorum', 'fatura', 'üzeri', 'öde', 'türkel']",negative,1,57,neutral,2018-12-03 20:34:58
['süper'],positive,5,9,positive,2018-12-02 10:11:22
"['kart', 'ücret', 'nakit', 'para', 'sadece', 'tim', 'yer', 'dolu', 'banka', 'kart', 'kredi', 'kart', 'para', 'yüklem', 'komisyon', 'ücret', 'var', 'oda', 'yet', 'aylık', 'üye', 'ücret', 'kes', 'iyi', 'düşün', 'aycell', 'kart']",negative,1,226,negative,2018-12-01 19:13:14
"['salla', 'kazan', 'aycell', 'kazan', 'hala', 'yükle', 'berbat']",negative,1,64,neutral,2018-12-01 16:38:00
"['aylık', 'üye', 'ücret', 'yok', 'aylık', 'kart', 'cila', 'ücret', 'yok', 'para', 'yükle', 'para', 'çal', 'ücret', 'kısaç', 'kullan', 'tabi', 'para', 'boşa', 'harca', 'iste', 'bil']",negative,1,181,negative,2018-12-01 15:02:57
"['iyi', 'program', 'beğendi']",positive,5,29,positive,2018-12-01 13:22:53
"['para', 'tuzagi', 'heryer', 'kesinti', 'var']",negative,1,46,neutral,2018-12-01 13:08:50
['iyi'],positive,5,7,positive,2018-12-01 11:30:13
"['güzel', 'güzel']",positive,4,18,positive,2018-12-01 11:13:01
"['turkcell', 'kendi', 'bok', 'yara', 'sene', 'sürekli', 'müşteri', 'kale', 'değer', 'avantaj', 'sun', 'hediye', 'yarar', 'cins', 'lifebox', 'bimcell', 'dergi', 'yara', 'operatör', 'ilişki', 'sadece', 'konuş', 'i̇nternet', 'zaman', 'salla', 'kazan', 'salla', 'hediye', 'i̇nternet', 'vesselam', 'diğer', 'operatör', 'göre', 'paket', 'yarı', 'yarı', 'paha', 'turkcell', 'özel', 'kıl', 'türk', 'firma', 'devir', 'hesap', 'devir', 'akıl', 'baş', 'turkcell']",negative,1,452,negative,2018-11-30 20:19:23
"['gayet', 'güzel', 'tavsiye']",positive,5,29,positive,2018-11-30 15:23:59
"['sakin', 'işlem', 'yapilamiyor']",negative,1,33,neutral,2018-11-30 13:47:57
"['kullanım', 'problem', 'ücret', 'yükle', 'ücret', 'öde', 'gerek', 'turkcell', 'diğer', 'başarı', 'ancak', 'uzak', 'dur', 'yarar', 'var']",negative,1,137,negative,2018-11-30 10:58:31
"['salla', 'kazan', 'kazan', 'bile', 'hesap', 'geç', 'kredi', 'kart', 'gir', 'dahil', 'hesap', 'para', 'kes', 'gerek', 'para', 'yıldız', 'bile']",negative,1,143,negative,2018-11-30 02:04:14
"['limit', 'var', 'kullan', 'kork', 'bakiye', 'aylık', 'kes', 'gözük', 'yardımcı', 'lütfen', 'iptal', 'cidden']",negative,1,110,neutral,2018-11-30 01:43:31
"['sakla', 'kazan', 'dan', 'pub', 'yatır', 'maykıraft']",positive,5,54,neutral,2018-11-30 00:46:37
['güzel'],positive,5,9,positive,2018-11-29 18:11:25
"['para', 'tuzak']",negative,1,17,neutral,2018-11-29 15:22:57
['mükemmel'],positive,5,12,positive,2018-11-29 12:01:40
"['hesap', 'attıgim', 'hal', 'yükle', 'gorunüyo', 'bide', 'kesinti', 'yapmis', 'saçma', 'sapan', 'para', 'tuzagi', 'başka', 'değil']",negative,1,131,negative,2018-11-29 09:38:15
"['maksat', 'işlem', 'ücret']",negative,1,28,neutral,2018-11-29 09:15:08
"['tam', 'kanada']",positive,5,17,neutral,2018-11-28 18:33:39
"['salla', 'kazan', 'google', 'olay', 'hediye', 'sonra', 'sil', 'dur', 'bakiye', 'mesaj', 'geliyorbi', 'bok', 'yara']",negative,1,116,neutral,2018-11-27 22:05:34
"['para', 'yatır', 'komisyon', 'hesap', 'geç', 'fazla', 'değil', 'böyle', 'kullan', 'gerek']",negative,1,91,negative,2018-11-27 18:20:02
"['salla', 'kazan', 'kazan', 'yet', 'aycell', 'kart', 'üst', 'yükle', 'sonra', 'salla', 'kazan', 'kazan', 'kullan', 'değ']",negative,1,121,neutral,2018-11-27 14:12:31
['süper'],positive,5,9,positive,2018-11-27 14:04:19
['berbat'],negative,1,10,negative,2018-11-27 10:12:45
"['acilmiyo', 'hata']",negative,1,20,negative,2018-11-27 01:57:24
['süper'],positive,5,9,positive,2018-11-26 17:36:44
"['yorum', 'herşey', 'anla']",negative,1,27,positive,2018-11-25 21:24:59
"['saçmaliyosunuz', 'turkcell', 'hak', 'puan', 'vermiyorsunuzuygulamayi', 'para', 'iste', 'seferdekredi', 'kart', 'not', 'yapacaksiniz']",negative,1,135,negative,2018-11-25 18:53:39
"['salla', 'kazan', 'lira', 'yok', 'bura']",negative,2,41,negative,2018-11-25 18:30:13
"['güzel', 'orijinal', 'harika', 'mükemmel']",positive,5,43,positive,2018-11-25 12:23:19
"['arkadaş', 'süper']",positive,5,20,positive,2018-11-25 10:45:10
"['türksellimisin', 'teşekkür']",positive,5,30,positive,2018-11-25 00:54:57
"['hediye', 'bile', 'para', 'çevir', 'bravo', 'yetki', 'kısıt', 'müşteri', 'temsilci', 'bravo', 'aycell', 'hediye', 'sat', 'ücret', 'kanal', 'hala', 'ücret', 'madem', 'ücret', 'kanal', 'değişmicek', 'bari', 'iptal', 'bakiye', 'iade', 'kadar', 'becerik']",negative,1,252,negative,2018-11-25 00:45:35
['harika'],positive,5,10,positive,2018-11-25 00:08:01
"['halt', 'yara', 'öde', 'bird', 'deneyim', 'tane', 'şifre', 'sor', 'bird', 'işlem', 'onayla', 'oysaki', 'tek', 'şifre', 'alışveriş', 'tamamla']",negative,1,143,negative,2018-11-24 22:47:40
"['muhteşem', 'fakat', 'kullan', 'limit', 'yaz', 'mobil', 'öde', 'kullan']",positive,5,73,neutral,2018-11-24 21:55:18
"['mobil', 'öde', 'kes', 'para', 'iade', 'şikayet', 'yok', 'saçmalık']",negative,1,69,negative,2018-11-24 20:11:38
"['tahta', 'süper']",positive,5,18,positive,2018-11-24 18:36:17
"['arkadaş', 'hırsız', 'sakın', 'kullan', 'mayın', 'aylık', 'kesinti', 'yapiyo', 'kart', 'fatura', 'yansiyo', 'hırsız', 'para', 'kap', 'dikkat', 'taha']",negative,1,151,negative,2018-11-24 13:44:15
"['kesinlikle', 'bulasmayin', 'sahtekar', 'diz', 'boy']",negative,1,54,positive,2018-11-24 13:33:47
['süper'],positive,5,9,positive,2018-11-24 08:28:07
"['hediye', 'sadece', 'net', 'diğer', 'fazla', 'gerek', 'duymadiğim', 'şey', 'bil', 'boşuna', 'uğraş', 'aciklayıcı', 'belirti', 'millet', 'yer', 'kullan', 'san', 'sadece', 'aycell', 'yaz', 'aycell', 'akaryakıt', 'var', 'orda', 'kullan']",negative,1,235,negative,2018-11-24 05:23:21
"['boşuna', 'para', 'dolandırıcı', 'kötü', 'berbat', 'ora', 'kes', 'şura', 'kes', 'bakiye', 'kullan', 'bitir', 'modern', 'dolandırıcı', 'turkcell', 'tefeci', 'solla']",negative,1,165,negative,2018-11-23 23:09:47
"['salla', 'kazan', 'köy', 'çip']",positive,5,32,positive,2018-11-23 19:41:49
['güzel'],positive,5,9,positive,2018-11-23 18:08:31
['loki'],positive,5,8,neutral,2018-11-23 17:11:22
['anla'],negative,1,8,neutral,2018-11-23 16:09:16
"['bok', 'yara', 'kazık', 'sadece', 'ındırmeyın', 'sakın']",negative,1,57,negative,2018-11-23 13:16:19
['güzel'],positive,5,9,positive,2018-11-23 11:04:03
['süper'],positive,5,9,positive,2018-11-23 08:50:20
"['salla', 'kazan', 'dik', 'sanal', 'kart', 'oluş', 'yuki', 'yetkili', 'kişi', 'yardimci', 'bilim']",negative,1,98,positive,2018-11-23 08:36:22
['tavsiye'],negative,1,11,positive,2018-11-23 01:13:02
"['salla', 'kazan', 'ödül', 'kredi', 'kart', 'turkcell', 'haber', 'para', 'çek', 'tesadüf', 'değil', 'çeki', 'para', 'geri', 'hediye', 'para']",negative,1,141,negative,2018-11-22 22:31:11
"['kart', 'doğrula', 'çalış', 'hata']",negative,1,36,negative,2018-11-22 17:34:51
['güzel'],positive,5,9,positive,2018-11-22 17:28:18
"['herkes', 'olumsuz', 'şey', 'söyle', 'anla', 'paycelden']",negative,1,58,negative,2018-11-22 15:15:03
"['kart', 'para', 'saçma', 'zaten', 'para', 'sarı', 'kutu', 'dimi', 'bide', 'para', 'sarı', 'kutu', 'puan', 'cidden', 'saçma', 'turkcell']",negative,1,137,neutral,2018-11-22 13:43:51
"['turkcell', 'kalite']",positive,5,22,neutral,2018-11-22 13:26:25
"['salak', 'çay', 'taş', 'çay', 'kuş', 'vur', 'çalış', 'kart', 'kart', 'hizmet', 'komisyon', 'çalış']",negative,1,100,negative,2018-11-21 21:01:25
"['hesabi', 'don', 'master', 'hizmet', 'baglanilmiyor']",negative,1,54,neutral,2018-11-21 20:53:15
['great'],positive,5,9,positive,2018-11-21 13:53:27
['iyi'],positive,5,7,positive,2018-11-21 12:54:37
['berbat'],negative,1,10,negative,2018-11-21 12:54:12
['güzel'],positive,5,9,positive,2018-11-21 10:02:31
"['oyun', 'elmas', 'alıyorumhata', 'işlem', 'gerçek', 'diye', 'kar', 'kere', 'dene', 'yine', 'olmadıbaska', 'yöntem', 'elmas', 'elmas', 'oyun', 'yüklendisonra', 'turkcell', 'fatura', 'bak', 'öde', 'isteniyormalum', 'gerçek', 'öde', 'fatura', 'yansimisoyun', 'elmas', 'banal', 'fatura', 'öde']",negative,1,291,negative,2018-11-21 01:32:09
['anla'],positive,5,8,neutral,2018-11-21 00:36:43
"['teşekkür', 'turkcell']",positive,5,24,positive,2018-11-20 22:56:25
['mükemmel'],positive,5,12,positive,2018-11-20 22:12:54
['yara'],negative,1,8,neutral,2018-11-20 20:31:28
"['lütfen', 'yardım', 'öde', 'limit', 'art', 'lütfen', 'yardım', 'din', 'cevap', 'verim', 'turkcell', 'güzel', 'öde', 'limit', 'art', 'yazın', 'lütfen']",positive,5,151,positive,2018-11-20 18:56:02
"['yorum', 'tane', 'olumlu', 'açıkla']",negative,1,37,positive,2018-11-20 17:15:35
['süper'],positive,5,9,positive,2018-11-20 16:29:05
"['turkcell', 'dandik', 'site', 'i̇nternet', 'paket', 'yükle', 'kredi', 'kart', 'bilgi', 'girdimtelefonuma', 'kart', 'bilgi', 'kaydet', 'aycell', 'kart', 'bilgi', 'gir', 'alışveriş', 'dair', 'adam', 'kafa', 'göre', 'siz', 'sor', 'kart', 'bilgi', 'depoluyoritiraz', 'skindirik', 'kart', 'bilgi', 'sil', 'diyordolandırıcılara', 'aldan']",negative,1,333,neutral,2018-11-20 16:04:49
"['artık', 'zahmet', 'android', 'destek', 'biz', 'kullan']",negative,1,57,positive,2018-11-20 14:12:28
"['illa', 'turkcell', 'müşteri', 'gerek']",positive,5,40,negative,2018-11-20 13:05:05
"['turkcell', 'aycell', 'ikinci', 'birey', 'santim', 'meğer', 'önce', 'kart', 'sat', 'sonra', 'abuk', 'sabuk', 'şey', 'kullanım', 'hak', 'var', 'aycell', 'mikis', 'üye', 'iptal', 'yok', 'güven', 'sil', 'net']",negative,1,207,negative,2018-11-19 23:41:53
"['kart', 'son', 'hane', 'yolluk', 'yanlış', 'kod', 'gir', 'boşuna', 'kart', 'banu', 'ara', 'kart', 'bankamatik', 'oku', 'boş', 'kart', 'iyi', 'i̇nni̇nal', 'yi̇nede', 'i̇yi̇']",negative,1,174,negative,2018-11-19 22:13:44
"['not', 'yet']",neutral,3,14,negative,2018-11-19 18:36:29
"['aycell', 'dur', 'hata', 'dur', 'düzel']",negative,1,41,negative,2018-11-19 12:15:19
"['unlost', 'anne', 'görü', 'ilkim']",negative,1,35,positive,2018-11-19 03:27:52
"['post', 'cihaz', 'geçerli']",positive,5,28,neutral,2018-11-18 23:24:18
"['kontör', 'git', 'lazım']",positive,5,26,neutral,2018-11-18 21:00:28
"['siz', 'yapacaginiz', 'tukureyim', 'millet', 'salak', 'yerine', 'koy', 'vazgeç', 'artık']",negative,1,90,negative,2018-11-18 20:02:42
"['hesap', 'don']",negative,1,16,negative,2018-11-18 18:46:30
['ihh'],neutral,3,7,neutral,2018-11-18 12:14:51
"['aycell', 'salla', 'kazan', 'kazan', 'hesap', 'bakiye', 'kullan', 'iste', 'hesap', 'para', 'yok', 'gözük', 'saçmalık', 'yaa']",negative,1,126,negative,2018-11-18 00:47:13
['hıyar'],positive,5,9,neutral,2018-11-17 23:30:38
['süper'],positive,5,9,positive,2018-11-17 16:36:02
"['turkcell', 'salla', 'kazan', 'kazan', 'aycell', 'yükle', 'para', 'turkcell', 'ürün', 'sat', 'harca', 'bil', 'ses', 'ancak', 'aycell', 'yükle', 'iste', 'rağmen', 'hesap', 'halen', 'para', 'yok', 'siliyorummm']",negative,1,210,negative,2018-11-17 13:48:57
"['komisyon', 'iste', 'biz', 'kullan', 'maalesef', 'anla', 'siz', 'kadar', 'açgözlü', 'artık', 'devir', 'bin', 'öde', 'yöntem', 'var', 'sen', 'ağır', 'aksak', 'komisyon', 'anla', 'hala', 'yeni', 'dünya']",negative,1,202,positive,2018-11-17 13:23:52
"['sanal', 'kart', 'acilmiyor']",negative,1,30,neutral,2018-11-17 12:58:28
"['kart', 'aktivasyon', 'işlem', 'gerçek']",positive,4,41,neutral,2018-11-17 12:46:45
['güzel'],positive,5,9,positive,2018-11-17 11:13:49
"['sanal', 'kart', 'oluş', 'sonra', 'tekrar', 'dene', 'düzel', 'lütfen']",negative,1,71,negative,2018-11-17 10:51:41
"['salla', 'kazan', 'hediye', 'kullan', 'kak', 'fatura', 'yansı', 'dolandırıcı', 'bırak']",negative,1,88,negative,2018-11-17 10:51:27
"['sanal', 'kart', 'olusturamiyoruz', 'sistem', 'hata', 'kontrol']",negative,1,65,negative,2018-11-17 07:44:22
"['sorum', 'lira', 'bakiye', 'rağmen', 'lira', 'sat', 'yeterli', 'para', 'yok', 'corum', 'bil', 'arkadaş', 'yaz', 'rica']",positive,5,120,negative,2018-11-16 22:55:00
"['biraz', 'olgun', 'düş', 'bil']",negative,1,32,negative,2018-11-16 22:29:55
['süper'],positive,5,9,positive,2018-11-16 22:13:31
"['numara', 'kazan', 'aysel', 'parti', 'yok', 'anlam', 'var', 'gine', 'turkcell', 'eski', 'dost']",positive,5,96,negative,2018-11-16 20:52:57
"['uygulamanizi', 'kaldirip', 'tekrar', 'yükle', 'iste', 'yükle', 'fame', 'baglaniyordum', 'normal', 'sistem', 'geri', 'atiye', 'kredi', 'nolacak', 'gir', 'yardımcı', 'olur', 'lütfen']",neutral,3,183,neutral,2018-11-16 16:39:43
"['kan', 'tuzak', 'kimse', 'bedava', 'kira', 'kar', 'faiz', 'kullan', 'günah', 'haram', 'kendi', 'ateş']",negative,1,103,negative,2018-11-16 15:13:33
"['sanal', 'kart', 'oluş', 'izin', 'saçma']",negative,1,42,negative,2018-11-16 12:51:28
"['sanalkartı', 'ekle']",negative,1,22,neutral,2018-11-16 12:31:31
"['sanal', 'kart', 'oluşturulamıyorsürekli', 'işlem', 'devam', 'edemiyoruzdaha', 'sonra', 'tekrar', 'deneyinuyarısı', 'çık']",negative,2,123,negative,2018-11-16 09:51:08
['güzel'],positive,5,9,positive,2018-11-15 11:52:19
"['lira', 'dijital', 'para', 'telefon', 'aktivasyon', 'mesaj', 'ara', 'müşteri', 'hizmet', 'gün', 'haber', 'sin', 'gün', 'ara', 'şimdi', 'gün', 'lanet', 'siz', 'sahtekar']",negative,1,170,neutral,2018-11-15 11:35:42
['güzel'],positive,5,9,positive,2018-11-15 00:59:24
"['öde', 'komisyon', 'kes', 'güzel']",positive,4,35,positive,2018-11-14 22:31:08
['harika'],positive,5,10,positive,2018-11-14 16:21:21
['güzel'],neutral,3,9,positive,2018-11-14 16:07:49
['iyi'],positive,5,7,positive,2018-11-14 14:51:40
"['kart', 'ekle', 'seçenek', 'bas', 'dur']",neutral,3,41,negative,2018-11-14 10:38:29
"['sistem', 'tam', 'otur', 'biz', 'para', 'kart', 'sat', 'kart', 'para', 'yük', 'kart', 'para', 'kullan', 'sorun', 'saat', 'çöz', 'sistem', 'hata', 'var', 'kart', 'görüntü', 'güzel', 'saat', 'alışveriş', 'kart', 'para', 'iade', 'ora', 'iade', 'yok', 'dene', 'resmen', 'dolandırıcı', 'sakın', 'kullan', 'sorun', 'var']",negative,1,316,neutral,2018-11-13 22:26:58
"['artık', 'eskiden', 'paket', 'yükle', 'şimdi', 'versiyon', 'eski']",positive,5,67,negative,2018-11-13 22:04:31
"['iyi', 'gör']",negative,1,14,positive,2018-11-13 21:33:05
['güzel'],positive,5,9,positive,2018-11-13 18:26:33
['süper'],positive,5,9,positive,2018-11-13 17:57:47
"['fena', 'değil']",neutral,3,17,negative,2018-11-13 13:10:01
"['sille', 'böyle', 'istemesemde', 'yüz', 'borç', 'küçük', 'kardeş', 'telefon', 'oyun', 'oyna', 'sürü', 'sat', 'direk', 'borç', 'adi', 'dem', 'yaz', 'sonra', 'limit', 'dol', 'yaz', 'şok', 'ger']",negative,1,193,negative,2018-11-13 10:24:27
"['kart', 'aktive', 'çalış', 'aycell', 'dur', 'ikaz']",negative,1,52,neutral,2018-11-13 09:07:14
"['aycell', 'hediye', 'seçim', 'seciminide', 'ekle', 'iyi']",neutral,3,58,positive,2018-11-13 08:18:07
"['ceylan', 'ceylan', 'rambo']",positive,5,29,neutral,2018-11-12 20:25:05
['fatura'],negative,1,10,negative,2018-11-12 18:43:32
"['siz', 'pil', 'ana', 'siz', 'pil', 'ulan', 'kart', 'para', 'var', 'hatlrcayamiyorum', 'akıl', 'koy']",negative,1,101,negative,2018-11-12 16:05:20
['süper'],positive,5,9,positive,2018-11-12 11:38:04
"['ilk', 'boğaziçi', 'elektrik', 'sözleşme', 'yok', 'büyük', 'hayal', 'kırık', 'oldui̇nşallah', 'ekle']",positive,5,102,negative,2018-11-12 11:09:33
"['lira', 'yut']",negative,1,15,positive,2018-11-11 19:56:41
"['yara', 'kart']",positive,5,16,neutral,2018-11-11 17:51:58
['tuncel'],positive,5,10,neutral,2018-11-11 17:19:07
"['val', 'becer', 'bak', 'güven', 'birçok', 'işlem', 'oda', 'güvenlik', 'avantaj', 'var', 'iyi', 'öde', 'kart']",positive,5,110,positive,2018-11-11 16:41:35
"['hesap', 'sil', 'turkcell', 'ara', 'zor', 'bırak']",negative,1,51,negative,2018-11-11 16:02:17
"['turkcell', 'aycell', 'kart', 'sarı', 'kutu', 'puan', 'kullan', 'hak', 'gönder', 'mesaj', 'ardından', 'aycell', 'kart', 'kısa', 'süre', 'sarı', 'kutu', 'puan', 'kullan', 'imkan', 'sun', 'kart', 'harca', 'kart', 'anla', 'çok', 'gerekli', 'değil']",negative,1,246,neutral,2018-11-11 13:47:08
