lemmas,positif_oneriler
['çoksell'],['çoksell']
['harika'],['harika']
"['oyun', 'iki', 'sat', 'güzel', 'kart']","['güzel kart', 'oyun iki', 'oyun', 'sat güzel', 'iki sat']"
"['süper', 'tavsiye']","['süper tavsiye', 'tavsiye', 'süper']"
"['anla', 'hediye', 'süre', 'var', 'düzel', 'yıldız', 'haket']","['yıldız haket', 'düzel yıldız', 'yıldız', 'hediye süre', 'anla hediye']"
['güzel'],['güzel']
['iyi'],['iyi']
['mukememmel'],['mukememmel']
"['gir', 'anlaş', 'hata', 'düzel', 'teşekkür']","['teşekkür', 'düzel teşekkür', 'anlaş hata', 'hata düzel', 'anlaş']"
"['iyi', 'kredi', 'kart', 'iyi']","['iyi kredi', 'kredi kart', 'kart iyi', 'kredi', 'iyi']"
['harika'],['harika']
['harika'],['harika']
['iyi'],['iyi']
['güzel'],['güzel']
"['süper', 'iyi', 'herkes', 'tavsiye']","['iyi herkes', 'herkes tavsiye', 'süper iyi', 'iyi', 'herkes']"
['güz'],['güz']
['harika'],['harika']
['süper'],['süper']
['güzel'],['güzel']
"['iyi', 'geliş']","['iyi geliş', 'iyi', 'geliş']"
['güzel'],['güzel']
"['güzel', 'iyi']","['güzel iyi', 'güzel', 'iyi']"
"['gayet', 'güzel']","['gayet güzel', 'güzel', 'gayet']"
['güzel'],['güzel']
['iyi'],['iyi']
['güzel'],['güzel']
['süper'],['süper']
['mükemmel'],['mükemmel']
"['superrrr', 'süper']","['superrrr süper', 'superrrr', 'süper']"
['teşekkür'],['teşekkür']
['harika'],['harika']
['iyi'],['iyi']
"['kullan', 'keyif', 'siz', 'tavsiye']","['kullan keyif', 'siz tavsiye', 'keyif siz', 'tavsiye', 'keyif']"
['güzel'],['güzel']
['güzel'],['güzel']
['güzel'],['güzel']
['süper'],['süper']
['puan'],['puan']
['harika'],['harika']
['harika'],['harika']
['iyi'],['iyi']
['güzel'],['güzel']
['güzel'],['güzel']
['güzel'],['güzel']
['iyi'],['iyi']
"['hayat', 'kolay']","['hayat kolay', 'kolay', 'hayat']"
['iyi'],['iyi']
"['muhteşem', 'kazan', 'kullan']","['muhteşem', 'muhteşem kazan', 'kazan kullan', 'kullan', 'kazan']"
['iyi'],['iyi']
['güzel'],['güzel']
['harika'],['harika']
"['çoook', 'güzel']","['çoook güzel', 'çoook', 'güzel']"
['iyi'],['iyi']
['iyi'],['iyi']
"['güzel', 'tavsiye']","['güzel tavsiye', 'tavsiye', 'güzel']"
"['güzel', 'val']","['güzel val', 'güzel', 'val']"
"['güzel', 'bile', 'kart', 'para', 'kes', 'aycell', 'kes']","['bile kart', 'kart para', 'güzel bile', 'aycell kes', 'güzel']"
['harika'],['harika']
"['kampanya', 'gayet', 'başarı']","['kampanya gayet', 'kampanya', 'gayet başarı', 'başarı', 'gayet']"
"['güzel', 'yarar', 'keşke', 'başka', 'yer', 'puan', 'mesela', 'mini', 'oyun', 'ekle', 'oyun', 'oyna', 'puan', 'salla', 'topla', 'puan', 'yüksel', 'iyi']","['oyna puan', 'puan yüksel', 'oyun ekle', 'ekle oyun', 'mini oyun']"
"['güzel', 'teşekkür']","['güzel teşekkür', 'teşekkür', 'güzel']"
['güzel'],['güzel']
['harika'],['harika']
['harika'],['harika']
['güzel'],['güzel']
['süper'],['süper']
['harika'],['harika']
['güzel'],['güzel']
['harika'],['harika']
"['gayet', 'başarı']","['gayet başarı', 'başarı', 'gayet']"
['harika'],['harika']
['efsane'],['efsane']
['süper'],['süper']
['güzel'],['güzel']
['iyi'],['iyi']
['güzel'],['güzel']
['güzel'],['güzel']
"['güzel', 'calisiuor', 'gayet', 'güzel']","['güzel calisiuor', 'gayet güzel', 'güzel', 'calisiuor gayet', 'gayet']"
['harika'],['harika']
['mükemmel'],['mükemmel']
"['güzel', 'kullan', 'bur', 'teşekkür', 'turkcell']","['teşekkür turkcell', 'turkcell', 'güzel kullan', 'bur teşekkür', 'teşekkür']"
['süper'],['süper']
['süper'],['süper']
['efes'],['efes']
['güzel'],['güzel']
['güzel'],['güzel']
"['mükemmel', 'öte', 'harika']","['öte harika', 'mükemmel öte', 'harika', 'mükemmel', 'öte']"
['güzel'],['güzel']
['güzel'],['güzel']
['harika'],['harika']
['güzel'],['güzel']
"['böyle', 'harika']","['böyle harika', 'harika', 'böyle']"
['güzel'],['güzel']
['mükemmel'],['mükemmel']
['süper'],['süper']
['iyi'],['iyi']
"['herkes', 'tavsiye', 'hafta', 'salla', 'kazan', 'başarı', 'iyi', 'gün']","['başarı iyi', 'hafta salla', 'iyi gün', 'tavsiye hafta', 'kazan başarı']"
"['güzel', 'vazgeç']","['güzel vazgeç', 'vazgeç', 'güzel']"
['süper'],['süper']
['güzel'],['güzel']
"['i̇nternet', 'neredeyse', 'belek', 'iyi']","['neredeyse belek', 'nternet neredeyse', 'belek iyi', 'iyi', 'neredeyse']"
['süper'],['süper']
['mükemmel'],['mükemmel']
['harika'],['harika']
['harika'],['harika']
"['güzel', 'puan', 'çık', 'başla', 'geç', 'hafta', 'salla', 'tavsiye']","['geç hafta', 'salla tavsiye', 'hafta salla', 'puan çık', 'güzel puan']"
['harika'],['harika']
"['güzel', 'biraz', 'puan', 'iyi']","['puan iyi', 'biraz puan', 'güzel biraz', 'güzel', 'iyi']"
['iyi'],['iyi']
['süper'],['süper']
['harika'],['harika']
['güzel'],['güzel']
['iyi'],['iyi']
"['ulan', 'iyi', 'birşey', 'yoikk', 'yalan', 'dol', 'gün', 'güncelle', 'iste', 'biçim']","['güncelle iste', 'gün güncelle', 'güncelle', 'ulan iyi', 'iyi birşey']"
['harika'],['harika']
['güzel'],['güzel']
['güzel'],['güzel']
['mükemmel'],['mükemmel']
['harika'],['harika']
['güzel'],['güzel']
"['böyle', 'devam']","['böyle devam', 'devam', 'böyle']"
['iyi'],['iyi']
['güzel'],['güzel']
['harika'],['harika']
['harika'],['harika']
['harika'],['harika']
['güzel'],['güzel']
['iyi'],['iyi']
['güzel'],['güzel']
['güzel'],['güzel']
"['bayıl', 'harika']","['bayıl harika', 'harika', 'bayıl']"
"['güzel', 'anlam', 'menü']","['anlam menü', 'menü', 'güzel anlam', 'güzel', 'anlam']"
['harika'],['harika']
['güzel'],['güzel']
['harika'],['harika']
"['süper', 'i̇nternet', 'yem', 'harca', 'kazan']","['süper nternet', 'süper', 'kazan', 'yem harca', 'harca kazan']"
"['süper', 'güzel', 'harika', 'vayyyyv']","['güzel harika', 'harika vayyyyv', 'süper güzel', 'harika', 'güzel']"
['güzel'],['güzel']
"['idare', 'eder', 'puan', 'veri']","['veri', 'eder puan', 'eder', 'idare', 'puan']"
['mükemmel'],['mükemmel']
['süper'],['süper']
['harika'],['harika']
"['efsane', 'herkes', 'tavsiye']","['efsane herkes', 'herkes tavsiye', 'efsane', 'herkes', 'tavsiye']"
['muqqq'],['muqqq']
"['son', 'sekil', 'harika']","['sekil harika', 'harika', 'son sekil', 'sekil', 'son']"
"['teşekkür', 'güzel']","['teşekkür güzel', 'teşekkür', 'güzel']"
['efsane'],['efsane']
['güzel'],['güzel']
"['süper', 'tek', 'kelime']","['tek kelime', 'süper tek', 'kelime', 'süper', 'tek']"
['iyi'],['iyi']
"['işlem', 'kolay', 'bura']","['kolay bura', 'işlem kolay', 'kolay', 'bura', 'işlem']"
['harika'],['harika']
['teşekkür'],['teşekkür']
['süper'],['süper']
['harika'],['harika']
['mükemmel'],['mükemmel']
['süper'],['süper']
"['mükemmel', 'arayüz', 'herşey', 'mükemmel']","['herşey mükemmel', 'mükemmel arayüz', 'mükemmel', 'arayüz herşey', 'herşey']"
['mükemmel'],['mükemmel']
['süper'],['süper']
"['güzel', 'beğendi', 'iyi', 'hafta', 'puan', 'dagitiliyor', 'puan', 'sur', 'hediye']","['iyi hafta', 'hafta puan', 'sur hediye', 'puan dagitiliyor', 'hafta']"
['güzel'],['güzel']
['süperrrrrrrrxd'],['süperrrrrrrrxd']
['harika'],['harika']
"['güzel', 'teşekkür']","['güzel teşekkür', 'teşekkür', 'güzel']"
['super'],['super']
['güzel'],['güzel']
"['rahat', 'paket', 'yara', 'yara']","['paket yara', 'yara yara', 'yara', 'paket', 'rahat paket']"
['iyi'],['iyi']
['muazzam'],['muazzam']
['güzel'],['güzel']
['harika'],['harika']
"['gayet', 'kullan', 'kart', 'ekle', 'sorun', 'iyi']","['kullan kart', 'kart ekle', 'sorun iyi', 'gayet kullan', 'ekle sorun']"
['süper'],['süper']
['güzel'],['güzel']
['güzel'],['güzel']
['iyi'],['iyi']
['mükemmel'],['mükemmel']
['güzel'],['güzel']
['nice'],['nice']
"['iste', 'işle', 'herman', 'yapabiliyorumharika', 'uygulamateşekürler', 'turkcell', 'iyi', 'var']","['turkcell iyi', 'yapabiliyorumharika uygulamateşekürler', 'uygulamateşekürler turkcell', 'iyi var', 'iyi']"
['güzel'],['güzel']
['harika'],['harika']
['guzell'],['guzell']
['güncelle'],['güncelle']
['verim'],['verim']
['mükemmel'],['mükemmel']
['süper'],['süper']
['harika'],['harika']
"['süper', 'yarı', 'herkes', 'tavsiye']","['herkes tavsiye', 'yarı herkes', 'herkes', 'tavsiye', 'süper']"
['harika'],['harika']
['güzel'],['güzel']
['güzel'],['güzel']
['iyi'],['iyi']
['bravo'],['bravo']
['süper'],['süper']
"['i̇nternet', 'mutlu']","['nternet mutlu', 'mutlu', 'nternet']"
['harika'],['harika']
['süper'],['süper']
['süper'],['süper']
"['tek', 'kelime', 'süper', 'imkan', 'sağla', 'turkcell']","['sağla turkcell', 'turkcell', 'süper imkan', 'kelime süper', 'imkan sağla']"
['harika'],['harika']
['güzel'],['güzel']
"['harika', 'tavsiye']","['harika tavsiye', 'tavsiye', 'harika']"
['mükemmel'],['mükemmel']
"['arayüz', 'kullanım', 'basit', 'güven', 'teşekkür', 'turkcell']","['teşekkür turkcell', 'güven teşekkür', 'basit güven', 'güven', 'turkcell']"
"['abi', 'anla', 'gerek', 'yok', 'mükemmel']","['gerek yok', 'yok mükemmel', 'mükemmel', 'yok', 'abi anla']"
['mükemmel'],['mükemmel']
['iyi'],['iyi']
"['kullan', 'güzel']","['kullan güzel', 'güzel', 'kullan']"
['güzel'],['güzel']
['harika'],['harika']
"['var', 'yemin', 'mükemmel', 'öte', 'baş', 'herşey', 'düşün', 'süper', 'hatta', 'öte', 'gerçekten', 'tebrik']","['gerçekten tebrik', 'mükemmel öte', 'yemin mükemmel', 'tebrik', 'mükemmel']"
['güzel'],['güzel']
['güzel'],['güzel']
"['iyi', 'gör']","['iyi gör', 'iyi', 'gör']"
['güzel'],['güzel']
['süper'],['süper']
"['güzel', 'tavsiye']","['güzel tavsiye', 'tavsiye', 'güzel']"
['iyi'],['iyi']
['perfect'],['perfect']
['süper'],['süper']
"['kolay', 'hız', 'emek', 'geçen', 'herkes', 'teşekkür']","['herkes teşekkür', 'kolay hız', 'teşekkür', 'hız emek', 'hız']"
['mükemmel'],['mükemmel']
"['gerçekten', 'güzel', 'begfeniyorum', 'gir', 'güvenlik', 'neden', 'hesap', 'kapa', 'falan', 'lütfen', 'sorun', 'kaldır']","['gir güvenlik', 'begfeniyorum gir', 'sorun kaldır', 'güzel begfeniyorum', 'kapa falan']"
"['aycell', 'gir', 'yardımcı', 'sevin']","['yardımcı sevin', 'gir yardımcı', 'yardımcı', 'aycell gir', 'gir']"
['puan'],['puan']
"['iyi', 'fırsat']","['iyi fırsat', 'fırsat', 'iyi']"
['güven'],['güven']
['güzel'],['güzel']
['mükemmel'],['mükemmel']
['başarı'],['başarı']
"['iyi', 'puan', 'sistem', 'iyi', 'saygı']","['iyi saygı', 'saygı', 'sistem iyi', 'iyi puan', 'puan sistem']"
"['güzel', 'sağlık', 'ödül', 'güzel']","['sağlık ödül', 'güzel sağlık', 'sağlık', 'ödül güzel', 'güzel']"
"['müşteri', 'hizmet', 'can', 'yakın', 'gerçekten', 'banka', 'değil', 'kanka', 'teşekkür', 'aycell']","['banka değil', 'müşteri hizmet', 'gerçekten banka', 'banka', 'müşteri']"
['harika'],['harika']
"['vallahi', 'tek', 'kelime', 'ayak', 'sabun', 'hallet']","['sabun hallet', 'ayak sabun', 'sabun', 'kelime', 'kelime ayak']"
"['iyi', 'boz', 'kendi']","['iyi boz', 'iyi', 'kendi', 'boz kendi', 'boz']"
"['güzel', 'sadece', 'salla', 'topla', 'puan', 'zaman', 'puan', 'verliyo', 'hariç', 'beğendi']","['hariç beğendi', 'güzel sadece', 'beğendi', 'topla puan', 'puan verliyo']"
['güzel'],['güzel']
['güzel'],['güzel']
['güzel'],['güzel']
['güzel'],['güzel']
['süper'],['süper']
"['güzel', 'begendım']","['güzel begendım', 'begendım', 'güzel']"
['harika'],['harika']
['süper'],['süper']
"['iyi', 'kullan']","['iyi kullan', 'kullan', 'iyi']"
['süper'],['süper']
['güzelllll'],['güzelllll']
['kullan'],['kullan']
['güzel'],['güzel']
['mükemmel'],['mükemmel']
['iyi'],['iyi']
"['i̇ninal', 'cüzdan', 'iyi']","['cüzdan iyi', 'ninal cüzdan', 'cüzdan', 'iyi', 'ninal']"
"['güzel', 'oyun', 'siz', 'dene', 'lütfen', 'oyna']","['lütfen oyna', 'güzel oyun', 'oyun siz', 'oyun', 'oyna']"
['harika'],['harika']
['beğendi'],['beğendi']
"['göre', 'güzel', 'emek', 'herkes', 'teşekkür']","['herkes teşekkür', 'teşekkür', 'göre güzel', 'güzel', 'emek herkes']"
['süper'],['süper']
['güzel'],['güzel']
['harika'],['harika']
['güzel'],['güzel']
"['herşey', 'güzel']","['herşey güzel', 'güzel', 'herşey']"
"['kullan', 'kolay', 'harika', 'güven']","['harika güven', 'güven', 'kullan kolay', 'kullan', 'kolay harika']"
['iyi'],['iyi']
['süper'],['süper']
['guzsl'],['guzsl']
['süper'],['süper']
['güzel'],['güzel']
"['güzel', 'goril']","['güzel goril', 'goril', 'güzel']"
['harika'],['harika']
['san'],['san']
['güzel'],['güzel']
['güzel'],['güzel']
['good'],['good']
['iyi'],['iyi']
"['kullanım', 'süper', 'beğendi']","['süper beğendi', 'kullanım süper', 'beğendi', 'süper', 'kullanım']"
"['süper', 'tavsiye']","['süper tavsiye', 'tavsiye', 'süper']"
['güzel'],['güzel']
['güzel'],['güzel']
['iyi'],['iyi']
['süper'],['süper']
['iyi'],['iyi']
['güzel'],['güzel']
['iyi'],['iyi']
"['iyi', 'iyi']","['iyi iyi', 'iyi']"
"['yarar', 'gayet', 'mükemmel']","['gayet mükemmel', 'yarar gayet', 'mükemmel', 'yarar', 'gayet']"
['iyi'],['iyi']
['mükemmel'],['mükemmel']
['güzel'],['güzel']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['güzel'],['güzel']
"['sala', 'topla', 'puan', 'yavvv']","['puan yavvv', 'topla puan', 'puan', 'sala', 'yavvv']"
['süper'],['süper']
"['süper', 'memnunkalıyorum']","['süper memnunkalıyorum', 'memnunkalıyorum', 'süper']"
"['turkcell', 'bayi', 'git', 'işlem', 'gerçek']","['turkcell bayi', 'turkcell', 'işlem gerçek', 'git işlem', 'bayi git']"
['kazandırıyooooor'],['kazandırıyooooor']
['mükemmel'],['mükemmel']
"['güzel', 'puan', 'aynı', 'verıyo']","['güzel puan', 'puan aynı', 'aynı verıyo', 'güzel', 'aynı']"
['kazanç'],['kazanç']
['iyi'],['iyi']
"['harika', 'memnun', 'kal']","['memnun kal', 'harika memnun', 'memnun', 'harika', 'kal']"
['güzel'],['güzel']
['güzel'],['güzel']
['iyi'],['iyi']
['güzel'],['güzel']
['bayıl'],['bayıl']
"['iyi', 'görün']","['iyi görün', 'iyi', 'görün']"
['güzel'],['güzel']
['iyi'],['iyi']
['iyi'],['iyi']
"['gayet', 'güzel', 'şua', 'kart', 'ekle', 'sebep', 'bilgi']","['şua kart', 'kart ekle', 'güzel şua', 'gayet güzel', 'sebep bilgi']"
"['güzel', 'puan']","['güzel puan', 'güzel', 'puan']"
['güzel'],['güzel']
['güzel'],['güzel']
['iyi'],['iyi']
"['rahat', 'kullan']","['rahat kullan', 'rahat', 'kullan']"
"['biraz', 'kapitalist', 'kafa', 'güzel']","['biraz kapitalist', 'kapitalist kafa', 'kapitalist', 'kafa güzel', 'güzel']"
['güzel'],['güzel']
['güzel'],['güzel']
['güzel'],['güzel']
['müthiş'],['müthiş']
['mükemmel'],['mükemmel']
['güzel'],['güzel']
['süper'],['süper']
['harika'],['harika']
['beğendi'],['beğendi']
['harika'],['harika']
['mükemmel'],['mükemmel']
['güzel'],['güzel']
['güzel'],['güzel']
['food'],['food']
"['kolay', 'pratik']","['kolay pratik', 'kolay', 'pratik']"
"['süper', 'kart', 'i̇kiside', 'harika']","['süper kart', 'süper', 'harika', 'kiside harika', 'kart kiside']"
['iyi'],['iyi']
['hediye'],['hediye']
['kullan'],['kullan']
['güzel'],['güzel']
['süper'],['süper']
"['güzel', 'hoş', 'git']","['hoş git', 'güzel', 'hoş', 'güzel hoş', 'git']"
['güzel'],['güzel']
"['hak', 'bile']","['hak bile', 'hak', 'bile']"
"['iyi', 'basil']","['iyi basil', 'iyi', 'basil']"
['nice'],['nice']
"['güzel', 'aynı', 'bird']","['aynı bird', 'bird', 'güzel aynı', 'aynı', 'güzel']"
"['oldukça', 'yardımcı', 'kolay', 'sağla']","['yardımcı kolay', 'oldukça yardımcı', 'kolay sağla', 'kolay', 'yardımcı']"
['güzel'],['güzel']
['perfect'],['perfect']
"['gerçekten', 'yarariyor', 'teşekkür']","['yarariyor teşekkür', 'teşekkür', 'gerçekten yarariyor', 'yarariyor', 'gerçekten']"
"['güzel', 'çıkar', 'insan', 'saye']","['güzel çıkar', 'güzel', 'çıkar insan', 'insan saye', 'çıkar']"
['mükemmel'],['mükemmel']
['güzel'],['güzel']
['güzel'],['güzel']
"['süper', 'herkes', 'tavsiye']","['herkes tavsiye', 'süper herkes', 'herkes', 'süper', 'tavsiye']"
['harika'],['harika']
"['gayet', 'başarı', 'kolay', 'beğen', 'değil']","['gayet başarı', 'başarı', 'başarı kolay', 'beğen değil', 'beğen']"
['güzel'],['güzel']
['süper'],['süper']
['iyi'],['iyi']
['tamam'],['tamam']
['harika'],['harika']
['iyi'],['iyi']
"['güzel', 'avantaj', 'süper']","['avantaj süper', 'güzel avantaj', 'avantaj', 'süper', 'güzel']"
['harika'],['harika']
['güzel'],['güzel']
"['iyi', 'abis', 'çete', 'çete', 'yaaa']","['çete çete', 'çete', 'çete yaaa', 'abis çete', 'iyi abis']"
['süper'],['süper']
"['güzel', 'güzel']","['güzel güzel', 'güzel']"
"['harika', 'adam']","['harika adam', 'harika', 'adam']"
['iyi'],['iyi']
['güzel'],['güzel']
['iyi'],['iyi']
['güzel'],['güzel']
['gün'],['gün']
['güzel'],['güzel']
['güzel'],['güzel']
['harika'],['harika']
['güzel'],['güzel']
"['süper', 'yıldız']","['süper yıldız', 'yıldız', 'süper']"
['muhteşemmmm'],['muhteşemmmm']
"['ulu', 'iyi']","['ulu iyi', 'iyi', 'ulu']"
['harika'],['harika']
['mükemmel'],['mükemmel']
"['güzel', 'iseeh']","['güzel iseeh', 'güzel', 'iseeh']"
['evettttt'],['evettttt']
"['müşteri', 'hizmet', 'aşırı', 'kibar', 'dil', 'yardımcı', 'teşekkür', 'iyi', 'çalış', 'var']","['müşteri hizmet', 'yardımcı teşekkür', 'teşekkür iyi', 'teşekkür', 'müşteri']"
['güzel'],['güzel']
['süper'],['süper']
['nice'],['nice']
"['biraz', 'yol', 'var']","['biraz yol', 'yol var', 'yol', 'biraz', 'var']"
"['iyi', 'güzel']","['iyi güzel', 'güzel', 'iyi']"
['puan'],['puan']
"['mükemmel', 'yüz', 'yıldız']","['yüz yıldız', 'yıldız', 'mükemmel', 'mükemmel yüz', 'yüz']"
['iyi'],['iyi']
"['val', 'idare', 'iyi']","['idare iyi', 'val idare', 'iyi', 'val', 'idare']"
"['henüz', 'dene', 'sadece', 'incele']","['dene sadece', 'henüz dene', 'sadece incele', 'sadece', 'henüz']"
['mükemmel'],['mükemmel']
"['süper', 'deneyim']","['süper deneyim', 'süper', 'deneyim']"
['puan'],['puan']
['süper'],['süper']
"['harika', 'herkes', 'tavsiye']","['herkes tavsiye', 'harika herkes', 'harika', 'tavsiye', 'herkes']"
['güzel'],['güzel']
['süper'],['süper']
['teşekkür'],['teşekkür']
"['güzel', 'tavsiye']","['güzel tavsiye', 'tavsiye', 'güzel']"
['güzel'],['güzel']
['güzel'],['güzel']
"['gayet', 'iyi']","['gayet iyi', 'iyi', 'gayet']"
['mükemmel'],['mükemmel']
['mükemmel'],['mükemmel']
"['çoook', 'güzel']","['çoook güzel', 'çoook', 'güzel']"
['mükemmel'],['mükemmel']
['iyi'],['iyi']
['güzel'],['güzel']
"['işlem', 'bura', 'hız', 'hallet', 'güzel']","['bura hız', 'hız hallet', 'hız', 'hallet güzel', 'işlem bura']"
"['salla', 'topla', 'yaptiginizda', 'puan', 'puan']","['yaptiginizda puan', 'topla yaptiginizda', 'yaptiginizda', 'puan', 'puan puan']"
['mükemmel'],['mükemmel']
['iyi'],['iyi']
"['bütün', 'öde', 'güzel']","['öde güzel', 'bütün öde', 'güzel', 'öde', 'bütün']"
['güzel'],['güzel']
"['ilk', 'baş', 'sev', 'yeni', 'güncelle', 'beri', 'sinir', 'lütfen', 'derhal', 'çözüm', 'bulun', 'yok', 'kullan', 'sayı', 'düş', 'yaşa', 'şaş', 'çözüm', 'bulun']","['şaş çözüm', 'derhal çözüm', 'çözüm bulun', 'sinir lütfen', 'sayı düş']"
"['turkcell', 'sağol']","['turkcell sağol', 'sağol', 'turkcell']"
"['salla', 'topla', 'ilgili', 'problem', 'yaşa', 'düzel', 'gerek', 'bilgi', 'arz', 'düzel', 'yorum', 'düzel', 'teşekkür']","['teşekkür', 'yorum düzel', 'yorum', 'düzel yorum', 'topla ilgili']"
['süper'],['süper']
['mükemmel'],['mükemmel']
['güzel'],['güzel']
"['gazete', 'dergi', 'güzel', 'kullan', 'tebrik']","['dergi güzel', 'gazete dergi', 'kullan tebrik', 'gazete', 'tebrik']"
['iyi'],['iyi']
"['güzel', 'teşekkür']","['güzel teşekkür', 'teşekkür', 'güzel']"
['mükemmel'],['mükemmel']
"['iyi', 'güzel', 'sadece', 'diş']","['sadece diş', 'diş', 'güzel sadece', 'güzel', 'iyi güzel']"
['iyi'],['iyi']
['güzel'],['güzel']
['mükmil'],['mükmil']
['güzel'],['güzel']
['güzel'],['güzel']
['güzel'],['güzel']
['güzel'],['güzel']
['iyi'],['iyi']
"['harca', 'i̇nternet', 'kazan', 'yön', 'yara', 'beautiful', 'harika']","['beautiful harika', 'yara beautiful', 'beautiful', 'harika', 'kazan yön']"
['harika'],['harika']
['güzel'],['güzel']
"['süper', 'keşke', 'yer', 'alışveriş', 'imkan', 'bura', 'şükür', 'teşekkür', 'paycel']","['süper keşke', 'bura şükür', 'keşke yer', 'keşke', 'alışveriş imkan']"
"['harika', 'değil']","['harika değil', 'değil', 'harika']"
['başarı'],['başarı']
